timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance
step_171,1.1638388633728027,1.5425738096237183,0.9670273432407073,0.001,0.3787349462509155,1.3077452182769775
step_172,1.1581839323043823,1.53633451461792,0.961013072367001,0.001,0.3781505823135376,1.3125311136245728
step_173,1.152625322341919,1.5302504301071167,0.955623703211213,0.001,0.37762510776519775,1.317368507385254
step_174,1.1471349000930786,1.5243005752563477,0.9501733669065502,0.001,0.37716567516326904,1.3222525119781494
step_175,1.1417120695114136,1.5184725522994995,0.9448123378894995,0.001,0.37676048278808594,1.3271946907043457
step_176,1.1363532543182373,1.5127110481262207,0.9404312793176629,0.001,0.3763577938079834,1.3322505950927734
step_177,1.1309911012649536,1.507053017616272,0.9372662436115011,0.001,0.37606191635131836,1.3374109268188477
step_178,1.1256704330444336,1.501520037651062,0.9330902564880351,0.001,0.3758496046066284,1.3426426649093628
step_179,1.1203144788742065,1.4960641860961914,0.9299311291019371,0.001,0.37574970722198486,1.3479567766189575
step_180,1.1149142980575562,1.490616798400879,0.9261241730298813,0.001,0.37570250034332275,1.3533211946487427
step_181,1.1095287799835205,1.4852180480957031,0.9210634110827228,0.001,0.3756892681121826,1.3587570190429688
step_182,1.1042944192886353,1.4798617362976074,0.9149973416296502,0.001,0.37556731700897217,1.364303708076477
step_183,1.0992093086242676,1.4743678569793701,0.9120711577918702,0.001,0.37515854835510254,1.3699911832809448
step_184,1.094053030014038,1.4688061475753784,0.9105524880402633,0.001,0.37475311756134033,1.3758432865142822
step_185,1.0888487100601196,1.4632724523544312,0.9066600180387268,0.001,0.3744237422943115,1.3818111419677734
step_186,1.083910346031189,1.4578120708465576,0.9037611391149124,0.001,0.37390172481536865,1.3879222869873047
step_187,1.0789666175842285,1.4525550603866577,0.9023233911174431,0.001,0.3735884428024292,1.3942837715148926
step_188,1.0739635229110718,1.4473419189453125,0.9009223381108038,0.001,0.3733783960342407,1.40083909034729
step_189,1.0688918828964233,1.4422295093536377,0.8985474032596125,0.001,0.37333762645721436,1.4075522422790527
step_190,1.0638788938522339,1.437076449394226,0.8982872038126091,0.001,0.3731975555419922,1.4144777059555054
step_191,1.0587403774261475,1.432003378868103,0.8986387676782234,0.001,0.37326300144195557,1.421441674232483
step_192,1.0534851551055908,1.4270031452178955,0.8983544897588397,0.001,0.3735179901123047,1.4283825159072876
step_193,1.0481536388397217,1.4219609498977661,0.8980854166248399,0.001,0.37380731105804443,1.4353752136230469
step_194,1.042720913887024,1.4168781042099,0.9004483536510632,0.001,0.374157190322876,1.4425430297851562
step_195,1.0373157262802124,1.4118461608886719,0.901505259517173,0.001,0.3745304346084595,1.449819803237915
step_196,1.0317809581756592,1.4071755409240723,0.9039766670577613,0.001,0.3753945827484131,1.4568889141082764
step_197,1.0262904167175293,1.4027539491653442,0.9066862466803522,0.001,0.37646353244781494,1.463584065437317
step_198,1.0208839178085327,1.3985742330551147,0.9064012388677468,0.001,0.37769031524658203,1.4702222347259521
step_199,1.0155705213546753,1.3945930004119873,0.9101726444958346,0.001,0.379022479057312,1.4768407344818115
step_200,1.0101507902145386,1.390856146812439,0.913660609798663,0.001,0.3807053565979004,1.4832379817962646
step_201,1.0046643018722534,1.38716721534729,0.9176849277950867,0.001,0.3825029134750366,1.489528775215149
step_202,0.9992485046386719,1.3836007118225098,0.9207914850771827,0.001,0.3843522071838379,1.495513677597046
step_203,0.9939650893211365,1.3800523281097412,0.9256357209436278,0.001,0.38608723878860474,1.5015451908111572
step_204,0.9888352751731873,1.3765709400177002,0.9312228619383728,0.001,0.38773566484451294,1.507757544517517
step_205,0.9837554097175598,1.3732751607894897,0.9350773377699624,0.001,0.38951975107192993,1.5140875577926636
step_206,0.9790213108062744,1.3701013326644897,0.936448377871166,0.001,0.39108002185821533,1.5206276178359985
step_207,0.9742709994316101,1.3669171333312988,0.9382065320014287,0.001,0.3926461338996887,1.527519702911377
step_208,0.9695287942886353,1.363682746887207,0.936127850428124,0.001,0.3941539525985718,1.5348001718521118
