timestamp,loss,val_loss,grad_norm,learning_rate
step_246,0.004584555514156818,0.819206953048706,0.05653897702604658,0.001
step_247,0.004438829142600298,0.8178466558456421,0.055987478908272686,0.001
step_248,0.004297243431210518,0.8165212273597717,0.055047397977982644,0.001
step_249,0.004159482195973396,0.8152256011962891,0.05412291706935404,0.001
step_250,0.004025605041533709,0.8139626979827881,0.05313500426266947,0.001
step_251,0.003895967500284314,0.8127192854881287,0.05265112076333438,0.001
step_252,0.003769703209400177,0.8114837408065796,0.05167271658302701,0.001
step_253,0.003646804252639413,0.8102554082870483,0.05021699428130029,0.001
step_254,0.0035277637653052807,0.8090484738349915,0.04957311271365079,0.001
step_255,0.003412265796214342,0.8078785538673401,0.04847557238055884,0.001
step_256,0.00330350105650723,0.8067215085029602,0.047810216630742294,0.001
step_257,0.0031981407664716244,0.8055903911590576,0.047216060905191634,0.001
step_258,0.003095044754445553,0.8044924736022949,0.046850971045274616,0.001
step_259,0.0029950630851089954,0.8033825755119324,0.04549213146593975,0.001
step_260,0.0028978039044886827,0.8022488355636597,0.04511646569063928,0.001
step_261,0.002803252311423421,0.8011078834533691,0.044125161384237006,0.001
step_262,0.0027120078448206186,0.799969494342804,0.043618914359272606,0.001
step_263,0.0026237790007144213,0.7988415360450745,0.042929397762471455,0.001
step_264,0.0025383392348885536,0.7977496385574341,0.04206289143319818,0.001
step_265,0.0024556047283113003,0.796699583530426,0.041496573344202724,0.001
step_266,0.0023768229875713587,0.795718252658844,0.04084762143786125,0.001
step_267,0.002301135566085577,0.7947875261306763,0.03965326462239564,0.001
step_268,0.0022276572417467833,0.7938865423202515,0.038955004549626845,0.001
step_269,0.002156479749828577,0.7930070757865906,0.038504591947093075,0.001
step_270,0.0020875544287264347,0.7921432256698608,0.03793968642645581,0.001
step_271,0.0020203955937176943,0.791297435760498,0.03725748216174066,0.001
step_272,0.0019547906704247,0.7904567122459412,0.036498929291025314,0.001
step_273,0.001891127321869135,0.7896412014961243,0.0357034153350721,0.001
