timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance,effective_rank,representation_variance,collapse_score
step_51,9.66506290435791,9.303265571594238,12.051716468570206,0.001,-0.3617973327636719,0.060257818549871445,3.5851866192963024,0.12863286118137263,0.2789255082616255
step_52,9.530950546264648,9.1844482421875,12.128319468553709,0.001,-0.34650230407714844,0.0640738308429718,3.5176126451728083,0.13341102970605165,0.2842837176436388
step_53,9.395501136779785,9.064643859863281,12.204205346152191,0.001,-0.3308572769165039,0.06809400767087936,3.451152960852713,0.13834395782210923,0.28975823770874515
step_54,9.258683204650879,8.943860054016113,12.27879079097569,0.001,-0.3148231506347656,0.07232970744371414,3.385960386019025,0.14343349903470137,0.29533718236311973
step_55,9.120630264282227,8.822102546691895,12.348430797163266,0.001,-0.29852771759033203,0.0767851397395134,3.3218750065474683,0.1486825539347435,0.30103480655623227
step_56,8.981363296508789,8.699355125427246,12.41743539832565,0.001,-0.28200817108154297,0.08147433400154114,3.259163116281254,0.15409869037599477,0.30682723273482937
step_57,8.840836524963379,8.57568073272705,12.484022119178634,0.001,-0.2651557922363281,0.08641090244054794,3.197949300861354,0.15968679226581314,0.31270039200767014
step_58,8.699130058288574,8.45110034942627,12.545908959310184,0.001,-0.2480297088623047,0.09160474687814713,3.138223602282687,0.1654513596491811,0.31865160891423355
step_59,8.55636978149414,8.325675010681152,12.6036767214167,0.001,-0.23069477081298828,0.09705878049135208,3.0797763121969917,0.17139147819470751,0.32469890622888753
step_60,8.412618637084961,8.199532508850098,12.657769846639875,0.001,-0.21308612823486328,0.10278233140707016,3.0229464803405044,0.177510071670235,0.3308030778921895
step_61,8.267928123474121,8.072734832763672,12.707491001152151,0.001,-0.19519329071044922,0.10878326743841171,2.9678004384106216,0.18381111638011732,0.33694987946546057
step_62,8.122434616088867,7.945242404937744,12.75206461860733,0.001,-0.17719221115112305,0.11506552249193192,2.914363360283962,0.1902994524769097,0.34312811285912015
step_63,7.976183891296387,7.817169189453125,12.792734640306357,0.001,-0.15901470184326172,0.12164642661809921,2.8625917684327553,0.19697787054940893,0.34933377892981626
step_64,7.829236030578613,7.688620567321777,12.8284599616262,0.001,-0.14061546325683594,0.12853491306304932,2.8124545710779585,0.20384686422602236,0.35556129876143017
step_65,7.681754112243652,7.559632778167725,12.858036184691372,0.001,-0.12212133407592773,0.13574327528476715,2.763936452817489,0.2109099439521006,0.3618028189398582
step_66,7.53373908996582,7.43039083480835,12.883040311242958,0.001,-0.1033482551574707,0.14327290654182434,2.717080308366386,0.21816643715633802,0.3680421211404085
step_67,7.385261058807373,7.300887584686279,12.901903713472226,0.001,-0.08437347412109375,0.15113450586795807,2.6718146199225683,0.2256200780784976,0.3742774639166324
step_68,7.236443996429443,7.171142578125,12.914990964475146,0.001,-0.06530141830444336,0.15933646261692047,2.6281031247851208,0.2332739789074909,0.3805025725852223
step_69,7.087383270263672,7.04130744934082,12.922226273413974,0.001,-0.04607582092285156,0.16788819432258606,2.5859055852888635,0.24112766104887493,0.3867117212975481
step_70,6.938176155090332,6.911459445953369,12.9227957213653,0.001,-0.02671670913696289,0.17679953575134277,2.54519825443622,0.24918325374892214,0.39289670195908066
step_71,6.788887977600098,6.781685829162598,12.917646832857576,0.001,-0.0072021484375,0.18607354164123535,2.5059637016052956,0.2574420147613417,0.39904807853338414
step_72,6.639700889587402,6.6520867347717285,12.904104398051444,0.001,0.012385845184326172,0.1957167536020279,2.4680935720974295,0.2659028879518011,0.4051710240265252
step_73,6.490740776062012,6.522810459136963,12.88317842306241,0.001,0.03206968307495117,0.2057397961616516,2.4315618577824303,0.27456434896837806,0.41125830165472077
